"","user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments","has_spoiler"
"1082149","74f67eec4f91059b237fef0810ec30d1",11387515,"556ea2628630d8ea6bd839de8ed555ab",4,"Me lei este libro en solo un dia. 
 No podia parar, aunque la historia no tiene nada de extraordinario es tan tierna que -por lo menos yo- fue imposible aburrirme. 
 ""Todos vencemos al mundo.""","Sun Sep 07 16:36:39 -0700 2014","Fri Oct 03 18:09:35 -0700 2014","Fri Dec 06 00:00:00 -0800 2013","",1,0,""
"1082347","12154d0af9759f987bb791d2d3920589",11387515,"7aedc2e21d63c2cee4bc51ac5184b441",5,"When a book makes me cry twice (once from sadness, once from happiness) I know it's good.","Mon Sep 16 07:18:04 -0700 2013","Mon Sep 16 07:19:32 -0700 2013","","",0,0,""
"1082698","576808693e8145b0c43c4734a5334a8b",11387515,"03d23493f61a7e3fa5c7ea763ea5c1d5",5,"This book hits so close to home. I love it!","Thu Aug 27 13:04:56 -0700 2015","Thu Aug 27 13:05:18 -0700 2015","","",0,0,""
"1083445","b9a22d7ebb884ec3c7e2823ef8b08e7a",11387515,"46de16fd1d1a4ccb2602c4f0a95f3820",5,"If you have kids- READ this book. And read it with them. We read this aloud as a family before bed and not only enjoyed Auggie's story- we learned so much about each other. It covered so many social issues that my kids are dealing with at school. This book made them want to talk about their own experiences with bullying, having boyfriends/girlfriends, cliques, and more. It also brought up a lot of family ""fairness"" issues that we were able to discuss in a civil way. I loved how this book told part of the story from different perspectives so you could empathize with each character and understand why they saw things the way they did. My eight year old loved this book as much as my twelve year old as they each got something different from it. And they all wish they knew what was happening in Auggie's story right now as he became to feel like a real friend of theirs. It was hard to let him go on without us. Bravo!","Sat Dec 29 20:30:57 -0800 2012","Thu Jan 17 19:08:26 -0800 2013","Thu Jan 17 00:00:00 -0800 2013","Sat Dec 29 00:00:00 -0800 2012",2,0,""
"1083829","08411cbb5ca51cf47d67f0e9527bdf40",11387515,"345aa0aa5175d03648e07f9eb0ea3f43",5,"There are no words to describe this book. Heartwarming, charming, real.... We can all identify with August in some way. All should read this book - adults and children alike. What powerful conversations will arise from it. I for one will be reading it to my students this year.","Tue Jul 03 17:19:51 -0700 2012","Fri Jun 28 13:12:41 -0700 2013","","",0,0,""
"1084185","8bc6bb6c9f2fbc6ee5780c13f549df65",11387515,"16475043e182fead52e3c557b0957975",5,"This one will stay with me forever! Beautiful story and for once the majority of adults are total idiots.. Thank you for that!","Sat Jun 08 23:55:48 -0700 2013","Sat Jun 08 23:57:39 -0700 2013","Sat Jun 22 00:00:00 -0700 2013","",0,0,""
"1084639","9e7b90576d1ca95eeaafe895d1b0dd93",11387515,"0d0ab5f5c45aa0bd04ff7d0dfacbe806",5,"My review will be up at http://www.evie-bookish.blogspot.ca/ as a guest post for her Contemporary month!","Mon May 14 16:32:06 -0700 2012","Mon May 21 07:16:08 -0700 2012","Mon May 21 07:16:08 -0700 2012","Mon May 14 00:00:00 -0700 2012",0,0,"False"
"1085214","a547c25296eb31941c162e4acff542f3",11387515,"45c29a6ba127e9684e597a39758615cb",5,"Wonder is truly a wonder. This book could be cliche, or a little cheesy, and maybe it is but I still thought that it was beautiful. I understand why schools are recommending this, and we've been telling everyone at my book store to pick it up. Completely worth buying in hardcover.","Sat Sep 14 17:33:21 -0700 2013","Sat Sep 14 17:39:19 -0700 2013","Fri Sep 13 00:00:00 -0700 2013","",0,0,""
"1086163","95c9cd3b25f0acada718f8adbf49dab4",11387515,"fc443fc6dcda0d0a509a345efce9fc78",4,"** spoiler alert ** 
 Its hard to give a no spiler review on this book. I gave it 4.5 out 5. I loved it. It was beautifull , this book contains everything, literally, all the sadness when you lost someone you love and happiness when you remembered all the happy moments you have gone through together. and i love daisy and it hurt me so much when she died.","Wed Sep 14 14:08:55 -0700 2016","Mon Nov 21 08:24:27 -0800 2016","Mon Nov 21 08:24:27 -0800 2016","Sat Nov 19 00:00:00 -0800 2016",1,0,""
"1086430","f41edb5941ce733f3d1c072f45ca3ee5",11387515,"91f92011d1ca65c2703490dcbbe5405f",4,"What a sweet, sweet book","Wed Apr 12 10:17:07 -0700 2017","Tue Oct 31 16:50:54 -0700 2017","Tue Oct 31 16:50:54 -0700 2017","Sun Oct 29 00:00:00 -0700 2017",0,0,""
"1086931","122eaae33cb21b3cd41a714886eeccc4",11387515,"d2c267ab50f2088e79b73392da3ac6f2",3,"I had to read this in order to teach it to year 7s and I must say it is a lovely way of introducing pre-teens to what starting at high school may be like. Some kids are nice and some aren't so nice, old friendships may come under strain and new ones may be difficult to come by in the first instance. Nevertheless even in the face of the most extreme adversities you find your way out to the other side, learning a lot and growing up along the way.","Thu Jul 06 15:24:51 -0700 2017","Fri Aug 25 15:12:42 -0700 2017","Thu Aug 17 00:00:00 -0700 2017","Tue Aug 01 00:00:00 -0700 2017",1,0,""
"1088555","ed437ccd59a1b87f8388286120839693",11387515,"8f722329bc6b9063ea2634bd0d2484b6",4,"""My name is August, by the way. I won't describe what I look like. Whatever you're thinking, it's probably worse."" 
 August Pullman is ten year old and likes the same things every other ten year old boy likes; Star Wars, his X-box, ice-cream and his dog. On the inside, Auggie feels like an ordinary boy too, on the outside though, he anything but ordinary. August was born with an extreme facial abnormality and even though he has had numerous operations to ""normalise"" his features, he still looks anything but ordinary. 
 For the first ten years his parents have kept him at home. Initially because of all the operations and other health related issues, but also to protect him from a world that can't deal with his features. Now that he is ten though his parents decide that it is time for him to start going to school and to enter the world where he will have to deal with how others see him for the rest of his life. 
 August doesn't look forward to going to school. He is well aware of how people react to him and fears the worst. Soon, it seems that all his fears are confirmed. All most all the other kids ignore him, treating him as if he has some deadly contagious disease. Although there is one girl, Summer, who, from the very first day, accepts him just as he is, Auggie's time in school is lonely and painful, especially when Jack, who Auggie thought was his friend, appears to betray him. 
 Have Auggie's parents made a horrible mistake in sending him to school or will he manage to convince the others that he really is just like everybody else? 
 I'm not entirely sure what to say about this book, or even how to grade it. On the one hand it is a beautiful and well written story about overcoming differences and discrimination. The story deals with prejudice and bullying, tries to show the reader that a person is more than what you see on the outside and that it is important not to judge a person by their appearance. 
 And, I think the book almost succeeds in that. 
 My problem is that the very important message in this book is lost a bit as a result of the too good to be true, Walt Disney like fairy-tale ending. While I love a happy ending as much as the next person I think the anti-bullying and trust your inner strength message would have come across more clearly if the book had ended on a positive but not magically so note. 
 As much as I would like the world and the people in it to be and react as described in this book, I'm only too aware that just isn't the case. And that makes me wonder. This book will be read by kids who face their own struggles against prejudice and people who can't look beyond the obvious. Is it fair to parade a magical but ultimately unrealistic happy ending in front of those real kids facing problems in the real world? 
 Read this book as the wonderful fairy-tale it is and my grade would be a 5. Because I feel this book could, and maybe should, have been more I've settled on a grade 4. 
 ""Here's what I think: the only reason I'm not ordinary is that no one else sees me that way.""","Thu Jun 21 01:12:43 -0700 2012","Thu Jun 21 01:13:25 -0700 2012","Sun Jun 17 00:00:00 -0700 2012","",0,0,""
"1088960","ee5f3691aad031004c4bdf437ac4855b",11387515,"7a06029aa52742298b307288bab22f6b",4,"8/24/2013: I wanted to read this YA novel when it came out last year, as it got great reviews and won a few prizes, but it slipped past me until it was assigned as summer reading this year for CCSC 7th graders. So glad I got back to it. Although it gets a bit preachy at times, and I was hit over the head by some of the themes, it's a lovely story. 
 10-year-old August Pullman, born with a craniofacial abnormality (his face is ""deformed""), has been homeschooled by his mother, but his parents have decided that he should go to school for the first time as a fifth grader. It doesn't take much to imagine how hard this must be for everyone involved; fifth grade is hard enough for anyone to get through (as one character says late in the novel), but ""the universe was not kind to August Pullman"", and his first year of real school is rough. Luckily, he is smart and wry and very aware of how he appears to others, so it's easy to come to love him as much as his family does (at first) and his new friends do (later, after a lot of bumps along the way). 
 The novel is painful and poignant and funny and (mostly) realistic, and touches on lots of good YA themes. The writing is clear and uncomplicated, and does a great job just staying out of the way. I can't help but wonder how long it'll take for this to be made into a movie; it has just the right pacing, plot, and story tidiness that could become a good one. I HOPE someone makes a great one.","Mon Aug 26 09:04:43 -0700 2013","Mon Aug 26 09:09:05 -0700 2013","Sat Aug 24 00:00:00 -0700 2013","Sat Aug 24 00:00:00 -0700 2013",0,0,""
"1090315","06cba65792d0f7f8f0b88d14877aafea",11387515,"0e1f312ced09ddc428f7ce4db506cf28",4,"Un livre magnifique ! J'ai ete vraiment emue, et touchee par l'histoire de Auggie.","Mon Jul 25 06:30:55 -0700 2016","Mon Jul 25 06:36:39 -0700 2016","Sun Jul 17 00:00:00 -0700 2016","",1,0,""
